ano_mes,cod_material,des_material,des_familia,cod_tipo_material,unidade_medida,des_categoria_demanda,vlr_consumo_realizado,qtd_realizada,qtd_prevista
2025-06-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,10664.8,25.6,15.7
2025-05-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,8203.2,19.7,15
2025-04-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,3302.2,7.9,18
2025-03-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,9334.2,22.4,18
2025-02-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,903.4,2.2,19.1
2025-01-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,17494.4,42,13.8
2024-12-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,2208.6,5.3,18.7
2024-11-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,9129.6,21.9,17.2
2024-10-01,COD_53A73691,DES_AA9FA834,DES_9657CF6E,ROH,KG,Erratic,4542.5,10.9,19.4
2025-09-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,273035.8,934.3,1931.2
2025-08-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,57371.2,196.5,1786.4
2025-07-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,104660.7,358.1,1775.1
2025-06-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,695298.9,2379,2072.3
2025-05-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,490622,1678.5,2061.1
2025-04-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,990104.3,3387.4,2418.2
2025-03-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,568351.8,1944.6,2529.2
2025-01-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,479937.3,1642.1,2896.4
2024-12-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,272167.4,931,2792.1
2024-11-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,496781,1699.7,2832.5
2024-10-01,COD_C27AF71B,DES_68C6ECC5,DES_9657CF6E,ROH,KG,Erratic,381156.5,1303.9,2839.2
2025-09-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,119838.2,6263.3,6279.6
2025-08-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,135244.3,7068.5,5971.6
2025-07-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,170910.3,8932.6,5992.2
2025-06-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,179836.1,9399.1,6091.7
2025-05-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,172816.3,9032.2,6432.4
2025-04-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,154543.1,8077.2,6084.9
2025-03-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,120954.6,6321.7,6595.7
2025-02-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,119039.9,6221.6,6422.6
2025-01-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,135350.2,7074.1,6457.2
2024-12-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,116997.7,6114.9,6318.9
2024-11-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,103470.8,5407.9,6060.3
2024-10-01,COD_86D9BD80,DES_53A1B92C,DES_9657CF6E,ROH,KG,Erratic,113428.8,5928.3,6131
2025-09-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,24956.7,89.7,44.1
2025-08-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,26088.1,93.8,41.9
2025-07-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,15725.1,56.5,43.1
2025-06-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,17954.8,64.5,41.7
2025-05-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,14762.7,53.1,38.9
2025-04-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,13042.4,46.9,38.1
2025-03-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,9166.8,32.9,39.5
2025-02-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,12580.1,45.2,35.6
2025-01-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,16431.9,59.1,43
2024-12-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,9618.8,34.6,46.6
2024-11-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,11985.6,43.1,57.8
2024-10-01,COD_CBEB3A16,DES_4C964ABC,DES_9657CF6E,ROH,KG,Smooth,10664.8,38.3,72.3
2025-09-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,303.4,0.17,3
2025-08-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,8895.6,5,3.8
2025-07-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,2126.4,1.2,3.6
2025-06-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,2609.3,1.4,5.2
2025-05-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,6300.9,3.5,5.4
2025-04-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,1418.7,0.8,4.7
2025-03-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,166.8,0.09,3.1
2025-02-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,3495,2,3.2
2024-11-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,30970.9,17.3,3.1
2024-10-01,COD_21DE42DF,DES_E4E9B442,DES_9657CF6E,ROH,KG,Erratic,2656.5,1.5,3.7
2025-09-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,4176.4,3.3,5.4
2025-08-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,12537.9,10,3.2
2025-07-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,2355.8,1.9,3.5
2025-06-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,11941.8,9.6,5
2025-05-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,7230.2,5.8,3.7
2025-04-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,23115.9,18.5,5.8
2025-03-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,1298.7,1.1,3.5
2025-02-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,293.4,0.23,3.6
2024-12-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,10794.4,8.6,4.2
2024-11-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,309.2,0.27,4.2
2024-10-01,COD_C8028110,DES_67089312,DES_9657CF6E,ROH,KG,Erratic,5627.7,4.5,5
2025-09-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,33027.8,81.5,115.3
2025-08-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,36366.8,89.7,96.2
2025-07-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,22401.2,55.3,94.6
2025-06-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,64075.2,158.1,103.5
2025-05-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,51419.7,126.9,114.4
2025-04-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,70331.6,173.5,111
2025-03-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,37329.2,92.1,109.4
2025-02-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,44316.4,109.3,124.5
2025-01-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,32164.5,79.4,133.7
2024-12-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,34309.7,84.6,130.3
2024-11-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,52994.4,130.7,155.4
2024-10-01,COD_888CDE90,DES_3013270E,DES_9657CF6E,ROH,KG,Smooth,19990.7,49.3,182.5
2025-09-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,148631.9,494.6,812.6
2025-08-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,188318,626.9,839
2025-07-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,264549.9,880.5,1079.5
2025-06-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,97351.3,323.8,1105.9
2025-05-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,146895.9,489,1210.9
2025-04-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,136832.1,455.4,1246.3
2025-02-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,329410.1,1096.3,1172.5
2025-01-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,213908.8,712.2,1276.2
2024-12-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,186488.9,620.9,1187.5
2024-11-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,141213.8,470.2,993.2
2024-10-01,COD_F7681E18,DES_AAB2EDDA,DES_9657CF6E,ROH,KG,Erratic,201421.9,670.5,938.7
2025-09-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,234265.6,606,670.3
2025-08-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,94457.5,244.5,715.8
2025-07-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,163944,424.2,741.4
2025-06-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,518738.9,1342,677.8
2025-05-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,229472.9,593.7,638.9
2025-04-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,193615.4,500.9,738.2
2025-03-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,218582.7,565.5,750
2025-02-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,293880.6,760.3,680.6
2025-01-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,368038.6,952,714.6
2024-12-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,140269.1,362.8,639.1
2024-11-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,268959.9,695.8,802.5
2024-10-01,COD_1415A3E4,DES_D92C4AFC,DES_9657CF6E,ROH,KG,Smooth,382720.1,990.2,951.6
2025-09-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,1753.1,221.6,539.2
2025-08-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,4834.2,611.1,547.2
2025-07-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,4784.2,604.8,561.7
2025-06-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,4243.1,536.4,581.3
2025-05-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,4771.1,603.1,626.3
2025-04-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,3668.5,463.7,695.2
2025-03-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,3840.9,485.5,678
2025-02-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,3684.8,465.8,674.5
2025-01-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,4085.8,516.5,655.8
2024-12-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,2258,285.4,752
2024-11-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,5716.9,722.7,764.9
2024-10-01,COD_8F5FBAB5,DES_E31A5B69,DES_9657CF6E,ROH,KG,Smooth,5011.6,633.5,862.9
2025-09-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,351254.2,1259.8,997.7
2025-08-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,236644.8,848.8,1036.3
2025-07-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,177657.5,637.2,1138.5
2025-06-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,220247.8,790,1111.6
2025-05-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,928197.2,3329.2,1175.6
2025-04-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,61129,219.3,1152.4
2025-03-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,117198.7,420.4,1038.7
2025-02-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,203202.4,728.8,953.1
2025-01-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,504971.8,1811.2,993.1
2024-12-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,365288.9,1310.2,1017.8
2024-11-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,483340,1733.6,1005.9
2024-10-01,COD_072265E3,DES_045CED1A,DES_82AD34A6,ROH,KG,Erratic,232280.4,833.2,1063.2
2025-09-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,46946.3,232.3,532.8
2025-06-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,135457.3,670.3,407.9
2025-05-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,50512.6,249.9,387.3
2025-04-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,252304.7,1248.4,339.2
2025-03-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,135107.1,668.4,358.7
2025-02-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,175438.4,868,416.2
2025-01-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,158755.2,785.6,338.6
2024-12-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,185166.5,916.2,317.5
2024-11-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,40581,200.7,367.2
2024-10-01,COD_E66E875E,DES_8956249A,DES_9657CF6E,ROH,KG,Erratic,26995.9,133.5,378.1
2025-09-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,67801.2,133.7,156.3
2025-08-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,70950,139.9,144.6
2025-07-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,154990.6,305.3,123.6
2025-06-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,130954.2,257.9,134.4
2025-05-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,153553.4,302.7,140.1
2025-04-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,201117.4,396.1,128.9
2025-03-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,96251.2,189.6,105.5
2025-01-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,23936.3,47.3,98.1
2024-12-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,163145.1,321.6,94.3
2024-11-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,71865,141.8,118
2024-10-01,COD_3397AAD9,DES_72D0AEA5,DES_9657CF6E,ROH,KG,Erratic,54047.5,106.4,133
2025-09-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,1165.6,103.4,193.6
2025-08-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,902.3,80.1,186.8
2025-07-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,0,0,199.3
2025-06-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,2008.5,178.1,233.6
2025-05-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,2258.4,200.2,162.3
2025-04-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,2587.4,229.3,181.7
2025-03-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,382.7,33.9,214.2
2025-02-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,620.4,55,133.3
2025-01-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,6803.3,603,122.8
2024-12-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,3679.3,326.2,139.8
2024-11-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,565,50.2,200.9
2024-10-01,COD_BF466DAF,DES_8BFA81D4,DES_9657CF6E,ROH,LT,Erratic,3232.3,286.6,182.1
2025-08-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,398.3,2.1,2.7
2025-07-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,577.1,3,2.6
2025-06-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,620.2,3.2,2.5
2025-05-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,555.2,2.9,1.6
2025-04-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,399.4,2.1,1.7
2025-03-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,581.5,3,2.1
2025-02-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,1067.4,5.6,1.7
2025-01-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,1183.5,6.2,1.9
2024-12-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,17.1,0.08,2.2
2024-11-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,84,0.44,2.5
2024-10-01,COD_81B2989B,DES_ED275A2D,DES_82AD34A6,ROH,KG,Smooth,497.5,2.6,2.7
2025-09-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,2858.1,16.3,15.9
2025-08-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,2292.3,13.1,13.5
2025-07-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,3178.1,18.4,15.6
2025-06-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,2682.7,15.3,15
2025-05-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,285.8,1.5,16
2025-04-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,6087.5,35,17.9
2025-03-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,398.3,2.3,16.3
2025-02-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,1716.9,9.8,18
2024-12-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,1853.7,10.8,14.2
2024-11-01,COD_65F753D0,DES_41A691F6,DES_9657CF6E,ROH,KG,Erratic,2969.5,17.2,11.7
2025-09-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,64392.6,600.3,746.5
2025-08-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,76233.7,710.7,789.4
2025-07-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,125640.1,1171.3,632.3
2025-06-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,145763.7,1358.9,688.4
2025-05-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,101090.2,942.5,768.1
2025-04-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,67016.1,624.8,727.7
2025-03-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,150841.5,1406.3,689.9
2025-02-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,43009.3,401,671.4
2025-01-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,35633.6,332.2,672.9
2024-12-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,85068.6,793.1,791.9
2024-11-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,89021.9,829.9,869.6
2024-10-01,COD_7887ED7E,DES_B667BA44,DES_9657CF6E,ROH,KG,Smooth,71631.5,667.8,911.2
2025-09-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,13678.8,51.5,226
2025-08-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,27323.2,102.4,226
2025-07-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,6234.4,23.5,135.8
2025-06-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,26938.1,101,168.2
2025-05-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,96090.7,360.9,142.7
2025-04-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,73516.8,276.2,137.4
2025-03-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,131138.6,492.4,134.3
2025-02-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,11460.2,43.2,143.5
2025-01-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,61114.1,229.5,139.4
2024-12-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,40021.1,150.5,135.1
2024-11-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,59353.6,222.7,150.8
2024-10-01,COD_0154B4C5,DES_AF6A11EE,DES_9657CF6E,ROH,KG,Erratic,15902.2,59.6,167.4
2025-08-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,489.5,3.7,13.8
2025-07-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,1121.6,8.5,12.2
2025-06-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,1003.9,7.6,10.6
2025-05-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,62.6,0.47,9.8
2025-04-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,581.1,4.4,9.8
2025-03-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,1988.4,15,10.5
2025-02-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,2671.8,20.2,11.4
2025-01-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,2211.1,16.7,9.7
2024-12-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,1737.8,13.1,10.3
2024-11-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,801.4,6.1,10.4
2024-10-01,COD_63C95876,DES_421AA552,DES_9657CF6E,ROH,KG,Erratic,343.6,2.6,11.1
2025-09-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,12284.2,59.5,84.7
2025-08-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,64123.8,309.9,83
2025-07-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,90054,435.4,82.6
2025-06-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,15478.3,74.9,85
2025-05-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,2771.9,13.4,77.4
2025-04-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,32775.4,158.6,69.4
2025-03-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,8102.1,39.2,64.1
2025-02-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,13418.6,64.9,69.3
2025-01-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,39944.7,193.1,81.8
2024-12-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,43577.9,210.7,74.3
2024-11-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,1896.5,9.2,79.8
2024-10-01,COD_D2E077ED,DES_868B1316,DES_9657CF6E,ROH,KG,Erratic,7105,34.4,62.7
2025-09-01,COD_31CC810A,DES_0E3C129C,DES_9657CF6E,ROH,KG,Erratic,367335.2,1143.4,1553
2025-08-01,COD_31CC810A,DES_0E3C129C,DES_9657CF6E,ROH,KG,Erratic,371980.1,1157.6,1413.6
2025-07-01,COD_31CC810A,DES_0E3C129C,DES_9657CF6E,ROH,KG,Erratic,505135.6,1572.3,1282.9
